climate,obstacle,orientation,heat_SP,cool_SP,load,cvrmse,model
2,3,-45,21,24,heat_load [kWh/m2],0.014941,xgb50
2,3,-45,21,24,cool_load [kWh/m2],0.012795,xgb50
2,3,-45,21,24,light_load [kWh/m2],0.00487459,xgb50
2,3,-45,21,24,primary [kWh/m2],0.00658221,xgb50
2,3,-45,21,26,heat_load [kWh/m2],0.0230852,xgb50
2,3,-45,21,26,cool_load [kWh/m2],0.0128849,xgb50
2,3,-45,21,26,light_load [kWh/m2],0.004716,xgb50
2,3,-45,21,26,primary [kWh/m2],0.00702852,xgb50
2,4,0,19,24,heat_load [kWh/m2],0.0385214,xgb50
2,4,0,19,24,cool_load [kWh/m2],0.0138834,xgb50
2,4,0,19,24,light_load [kWh/m2],0.00521406,xgb50
2,4,0,19,24,primary [kWh/m2],0.00843562,xgb50
2,4,0,19,26,heat_load [kWh/m2],0.054096,xgb50
2,4,0,19,26,cool_load [kWh/m2],0.015688,xgb50
2,4,0,19,26,light_load [kWh/m2],0.00576328,xgb50
2,4,0,19,26,primary [kWh/m2],0.00885877,xgb50
2,4,0,21,24,heat_load [kWh/m2],0.0273008,xgb50
2,4,0,21,24,cool_load [kWh/m2],0.0147432,xgb50
2,4,0,21,24,light_load [kWh/m2],0.00508964,xgb50
2,4,0,21,24,primary [kWh/m2],0.00703753,xgb50
2,4,0,21,26,heat_load [kWh/m2],0.0366242,xgb50
2,4,0,21,26,cool_load [kWh/m2],0.0148332,xgb50
2,4,0,21,26,light_load [kWh/m2],0.00545868,xgb50
2,4,0,21,26,primary [kWh/m2],0.0073023,xgb50
2,4,45,19,24,heat_load [kWh/m2],0.0281111,xgb50
2,4,45,19,24,cool_load [kWh/m2],0.0121889,xgb50
2,4,45,19,24,light_load [kWh/m2],0.00588465,xgb50
2,4,45,19,24,primary [kWh/m2],0.00592426,xgb50
2,4,45,19,26,heat_load [kWh/m2],0.0306668,xgb50
2,4,45,19,26,cool_load [kWh/m2],0.0134919,xgb50
2,4,45,19,26,light_load [kWh/m2],0.00579706,xgb50
2,4,45,19,26,primary [kWh/m2],0.0059743,xgb50
2,4,45,21,24,heat_load [kWh/m2],0.0171034,xgb50
2,4,45,21,24,cool_load [kWh/m2],0.0135224,xgb50
2,4,45,21,24,light_load [kWh/m2],0.00608336,xgb50
2,4,45,21,24,primary [kWh/m2],0.00474669,xgb50
2,4,45,21,26,heat_load [kWh/m2],0.0204187,xgb50
2,4,45,21,26,cool_load [kWh/m2],0.013127,xgb50
2,4,45,21,26,light_load [kWh/m2],0.00617045,xgb50
2,4,45,21,26,primary [kWh/m2],0.00467871,xgb50
2,4,-45,19,24,heat_load [kWh/m2],0.0298884,xgb50
2,4,-45,19,24,cool_load [kWh/m2],0.0125329,xgb50
2,4,-45,19,24,light_load [kWh/m2],0.00512687,xgb50
2,4,-45,19,24,primary [kWh/m2],0.00791926,xgb50
2,4,-45,19,26,heat_load [kWh/m2],0.037041,xgb50
2,4,-45,19,26,cool_load [kWh/m2],0.0153316,xgb50
2,4,-45,19,26,light_load [kWh/m2],0.00519073,xgb50
2,4,-45,19,26,primary [kWh/m2],0.00771614,xgb50
2,4,-45,21,24,heat_load [kWh/m2],0.0181615,xgb50
2,4,-45,21,24,cool_load [kWh/m2],0.0126522,xgb50
2,4,-45,21,24,light_load [kWh/m2],0.00495141,xgb50
2,4,-45,21,24,primary [kWh/m2],0.00680517,xgb50
2,4,-45,21,26,heat_load [kWh/m2],0.0240782,xgb50
2,4,-45,21,26,cool_load [kWh/m2],0.0136609,xgb50
2,4,-45,21,26,light_load [kWh/m2],0.00507526,xgb50
2,4,-45,21,26,primary [kWh/m2],0.00624392,xgb50
3,0,0,19,24,heat_load [kWh/m2],0.0541547,xgb50
3,0,0,19,24,cool_load [kWh/m2],0.0209037,xgb50
3,0,0,19,24,light_load [kWh/m2],0.00589175,xgb50
3,0,0,19,24,primary [kWh/m2],0.0126457,xgb50
3,0,0,19,26,heat_load [kWh/m2],0.0598996,xgb50
3,0,0,19,26,cool_load [kWh/m2],0.0294322,xgb50
3,0,0,19,26,light_load [kWh/m2],0.00606091,xgb50
3,0,0,19,26,primary [kWh/m2],0.0130431,xgb50
3,0,0,21,24,heat_load [kWh/m2],0.0385774,xgb50
3,0,0,21,24,cool_load [kWh/m2],0.0200122,xgb50
3,0,0,21,24,light_load [kWh/m2],0.0055853,xgb50
3,0,0,21,24,primary [kWh/m2],0.00989589,xgb50
3,0,0,21,26,heat_load [kWh/m2],0.0475277,xgb50
3,0,0,21,26,cool_load [kWh/m2],0.0289525,xgb50
3,0,0,21,26,light_load [kWh/m2],0.00538405,xgb50
3,0,0,21,26,primary [kWh/m2],0.0102328,xgb50
3,0,45,19,24,heat_load [kWh/m2],0.0423975,xgb50
3,0,45,19,24,cool_load [kWh/m2],0.0225864,xgb50
3,0,45,19,24,light_load [kWh/m2],0.00603727,xgb50
3,0,45,19,24,primary [kWh/m2],0.0105528,xgb50
3,0,45,19,26,heat_load [kWh/m2],0.0419956,xgb50
3,0,45,19,26,cool_load [kWh/m2],0.0284388,xgb50
3,0,45,19,26,light_load [kWh/m2],0.0055369,xgb50
3,0,45,19,26,primary [kWh/m2],0.0103506,xgb50
3,0,45,21,24,heat_load [kWh/m2],0.0278932,xgb50
3,0,45,21,24,cool_load [kWh/m2],0.0221975,xgb50
3,0,45,21,24,light_load [kWh/m2],0.00550272,xgb50
3,0,45,21,24,primary [kWh/m2],0.00708827,xgb50
3,0,45,21,26,heat_load [kWh/m2],0.0316125,xgb50
3,0,45,21,26,cool_load [kWh/m2],0.0300559,xgb50
3,0,45,21,26,light_load [kWh/m2],0.00608703,xgb50
3,0,45,21,26,primary [kWh/m2],0.0073779,xgb50
3,0,-45,19,24,heat_load [kWh/m2],0.0409262,xgb50
3,0,-45,19,24,cool_load [kWh/m2],0.0193262,xgb50
3,0,-45,19,24,light_load [kWh/m2],0.00562741,xgb50
3,0,-45,19,24,primary [kWh/m2],0.0115296,xgb50
3,0,-45,19,26,heat_load [kWh/m2],0.0424458,xgb50
3,0,-45,19,26,cool_load [kWh/m2],0.0274051,xgb50
3,0,-45,19,26,light_load [kWh/m2],0.00541724,xgb50
3,0,-45,19,26,primary [kWh/m2],0.0133672,xgb50
3,0,-45,21,24,heat_load [kWh/m2],0.0245521,xgb50
3,0,-45,21,24,cool_load [kWh/m2],0.0210922,xgb50
3,0,-45,21,24,light_load [kWh/m2],0.0054998,xgb50
3,0,-45,21,24,primary [kWh/m2],0.010618,xgb50
3,0,-45,21,26,heat_load [kWh/m2],0.0370741,xgb50
3,0,-45,21,26,cool_load [kWh/m2],0.026386,xgb50
3,0,-45,21,26,light_load [kWh/m2],0.00534484,xgb50
3,0,-45,21,26,primary [kWh/m2],0.0112411,xgb50
3,1,0,19,24,heat_load [kWh/m2],0.0599294,xgb50
3,1,0,19,24,cool_load [kWh/m2],0.0229329,xgb50
3,1,0,19,24,light_load [kWh/m2],0.00670147,xgb50
3,1,0,19,24,primary [kWh/m2],0.012215,xgb50
3,1,0,19,26,heat_load [kWh/m2],0.0736428,xgb50
3,1,0,19,26,cool_load [kWh/m2],0.0318154,xgb50
3,1,0,19,26,light_load [kWh/m2],0.00626981,xgb50
3,1,0,19,26,primary [kWh/m2],0.0134718,xgb50
3,1,0,21,24,heat_load [kWh/m2],0.0391395,xgb50
3,1,0,21,24,cool_load [kWh/m2],0.0217762,xgb50
3,1,0,21,24,light_load [kWh/m2],0.006378,xgb50
3,1,0,21,24,primary [kWh/m2],0.0100569,xgb50
3,1,0,21,26,heat_load [kWh/m2],0.049303,xgb50
3,1,0,21,26,cool_load [kWh/m2],0.0323155,xgb50
3,1,0,21,26,light_load [kWh/m2],0.00643579,xgb50
3,1,0,21,26,primary [kWh/m2],0.00983589,xgb50
3,1,45,19,24,heat_load [kWh/m2],0.0443547,xgb50
3,1,45,19,24,cool_load [kWh/m2],0.0222641,xgb50
3,1,45,19,24,light_load [kWh/m2],0.00621851,xgb50
3,1,45,19,24,primary [kWh/m2],0.0103869,xgb50
3,1,45,19,26,heat_load [kWh/m2],0.0446965,xgb50
3,1,45,19,26,cool_load [kWh/m2],0.0312467,xgb50
3,1,45,19,26,light_load [kWh/m2],0.00672561,xgb50
3,1,45,19,26,primary [kWh/m2],0.0112226,xgb50
3,1,45,21,24,heat_load [kWh/m2],0.0267561,xgb50
3,1,45,21,24,cool_load [kWh/m2],0.0216412,xgb50
3,1,45,21,24,light_load [kWh/m2],0.00655587,xgb50
3,1,45,21,24,primary [kWh/m2],0.0076661,xgb50
3,1,45,21,26,heat_load [kWh/m2],0.0367802,xgb50
3,1,45,21,26,cool_load [kWh/m2],0.0288084,xgb50
3,1,45,21,26,light_load [kWh/m2],0.00608907,xgb50
3,1,45,21,26,primary [kWh/m2],0.00774886,xgb50
3,1,-45,19,24,heat_load [kWh/m2],0.0357801,xgb50
3,1,-45,19,24,cool_load [kWh/m2],0.0208244,xgb50
3,1,-45,19,24,light_load [kWh/m2],0.00627149,xgb50
3,1,-45,19,24,primary [kWh/m2],0.0115629,xgb50
3,1,-45,19,26,heat_load [kWh/m2],0.0395789,xgb50
3,1,-45,19,26,cool_load [kWh/m2],0.0273999,xgb50
3,1,-45,19,26,light_load [kWh/m2],0.00545089,xgb50
3,1,-45,19,26,primary [kWh/m2],0.0125712,xgb50
3,1,-45,21,24,heat_load [kWh/m2],0.0266802,xgb50
3,1,-45,21,24,cool_load [kWh/m2],0.0198846,xgb50
3,1,-45,21,24,light_load [kWh/m2],0.00576897,xgb50
3,1,-45,21,24,primary [kWh/m2],0.0105678,xgb50
3,1,-45,21,26,heat_load [kWh/m2],0.0391546,xgb50
3,1,-45,21,26,cool_load [kWh/m2],0.0285396,xgb50
3,1,-45,21,26,light_load [kWh/m2],0.00601304,xgb50
3,1,-45,21,26,primary [kWh/m2],0.0109265,xgb50
3,2,0,19,24,heat_load [kWh/m2],0.0498929,xgb50
3,2,0,19,24,cool_load [kWh/m2],0.0213669,xgb50
3,2,0,19,24,light_load [kWh/m2],0.00960592,xgb50
3,2,0,19,24,primary [kWh/m2],0.0102781,xgb50
3,2,0,19,26,heat_load [kWh/m2],0.0513641,xgb50
3,2,0,19,26,cool_load [kWh/m2],0.0291955,xgb50
3,2,0,19,26,light_load [kWh/m2],0.00957042,xgb50
3,2,0,19,26,primary [kWh/m2],0.0106991,xgb50
3,2,0,21,24,heat_load [kWh/m2],0.029172,xgb50
3,2,0,21,24,cool_load [kWh/m2],0.0207417,xgb50
3,2,0,21,24,light_load [kWh/m2],0.00962035,xgb50
3,2,0,21,24,primary [kWh/m2],0.00816444,xgb50
3,2,0,21,26,heat_load [kWh/m2],0.03324,xgb50
3,2,0,21,26,cool_load [kWh/m2],0.0315526,xgb50
3,2,0,21,26,light_load [kWh/m2],0.00970727,xgb50
3,2,0,21,26,primary [kWh/m2],0.00911452,xgb50
3,2,45,19,24,heat_load [kWh/m2],0.0201658,xgb50
3,2,45,19,24,cool_load [kWh/m2],0.0189919,xgb50
3,2,45,19,24,light_load [kWh/m2],0.00849897,xgb50
3,2,45,19,24,primary [kWh/m2],0.0090794,xgb50
3,2,45,19,26,heat_load [kWh/m2],0.0191572,xgb50
3,2,45,19,26,cool_load [kWh/m2],0.0286534,xgb50
3,2,45,19,26,light_load [kWh/m2],0.00873716,xgb50
3,2,45,19,26,primary [kWh/m2],0.00958826,xgb50
3,2,45,21,24,heat_load [kWh/m2],0.015232,xgb50
3,2,45,21,24,cool_load [kWh/m2],0.0216042,xgb50
3,2,45,21,24,light_load [kWh/m2],0.00841438,xgb50
3,2,45,21,24,primary [kWh/m2],0.00614086,xgb50
3,2,45,21,26,heat_load [kWh/m2],0.0157825,xgb50
3,2,45,21,26,cool_load [kWh/m2],0.0279922,xgb50
3,2,45,21,26,light_load [kWh/m2],0.00914495,xgb50
3,2,45,21,26,primary [kWh/m2],0.00593679,xgb50
3,2,-45,19,24,heat_load [kWh/m2],0.024246,xgb50
3,2,-45,19,24,cool_load [kWh/m2],0.01891,xgb50
3,2,-45,19,24,light_load [kWh/m2],0.00689517,xgb50
3,2,-45,19,24,primary [kWh/m2],0.0106554,xgb50
3,2,-45,19,26,heat_load [kWh/m2],0.0257578,xgb50
3,2,-45,19,26,cool_load [kWh/m2],0.0257825,xgb50
3,2,-45,19,26,light_load [kWh/m2],0.00667032,xgb50
3,2,-45,19,26,primary [kWh/m2],0.0129806,xgb50
3,2,-45,21,24,heat_load [kWh/m2],0.0177255,xgb50
3,2,-45,21,24,cool_load [kWh/m2],0.0198215,xgb50
3,2,-45,21,24,light_load [kWh/m2],0.00688046,xgb50
3,2,-45,21,24,primary [kWh/m2],0.00908699,xgb50
3,2,-45,21,26,heat_load [kWh/m2],0.0237343,xgb50
3,2,-45,21,26,cool_load [kWh/m2],0.0248759,xgb50
3,2,-45,21,26,light_load [kWh/m2],0.00680228,xgb50
3,2,-45,21,26,primary [kWh/m2],0.0109458,xgb50
3,3,0,19,24,heat_load [kWh/m2],0.06446,xgb50
3,3,0,19,24,cool_load [kWh/m2],0.021453,xgb50
3,3,0,19,24,light_load [kWh/m2],0.00595884,xgb50
3,3,0,19,24,primary [kWh/m2],0.0117647,xgb50
3,3,0,19,26,heat_load [kWh/m2],0.0675124,xgb50
3,3,0,19,26,cool_load [kWh/m2],0.0312548,xgb50
3,3,0,19,26,light_load [kWh/m2],0.0056802,xgb50
3,3,0,19,26,primary [kWh/m2],0.0130291,xgb50
3,3,0,21,24,heat_load [kWh/m2],0.0375906,xgb50
3,3,0,21,24,cool_load [kWh/m2],0.021726,xgb50
3,3,0,21,24,light_load [kWh/m2],0.00613533,xgb50
3,3,0,21,24,primary [kWh/m2],0.0090921,xgb50
3,3,0,21,26,heat_load [kWh/m2],0.0497662,xgb50
3,3,0,21,26,cool_load [kWh/m2],0.0293839,xgb50
3,3,0,21,26,light_load [kWh/m2],0.00560006,xgb50
3,3,0,21,26,primary [kWh/m2],0.0113382,xgb50
3,3,45,19,24,heat_load [kWh/m2],0.0433209,xgb50
3,3,45,19,24,cool_load [kWh/m2],0.0218694,xgb50
3,3,45,19,24,light_load [kWh/m2],0.00619523,xgb50
3,3,45,19,24,primary [kWh/m2],0.0104641,xgb50
3,3,45,19,26,heat_load [kWh/m2],0.044209,xgb50
3,3,45,19,26,cool_load [kWh/m2],0.0274788,xgb50
3,3,45,19,26,light_load [kWh/m2],0.00607572,xgb50
3,3,45,19,26,primary [kWh/m2],0.0109737,xgb50
3,3,45,21,24,heat_load [kWh/m2],0.0270006,xgb50
3,3,45,21,24,cool_load [kWh/m2],0.0205822,xgb50
3,3,45,21,24,light_load [kWh/m2],0.00629639,xgb50
3,3,45,21,24,primary [kWh/m2],0.00713782,xgb50
3,3,45,21,26,heat_load [kWh/m2],0.0371149,xgb50
3,3,45,21,26,cool_load [kWh/m2],0.0284007,xgb50
3,3,45,21,26,light_load [kWh/m2],0.00667344,xgb50
3,3,45,21,26,primary [kWh/m2],0.00733293,xgb50
3,3,-45,19,24,heat_load [kWh/m2],0.0362928,xgb50
3,3,-45,19,24,cool_load [kWh/m2],0.0194268,xgb50
3,3,-45,19,24,light_load [kWh/m2],0.00562061,xgb50
3,3,-45,19,24,primary [kWh/m2],0.0114133,xgb50
3,3,-45,19,26,heat_load [kWh/m2],0.044753,xgb50
3,3,-45,19,26,cool_load [kWh/m2],0.0286236,xgb50
3,3,-45,19,26,light_load [kWh/m2],0.00567884,xgb50
3,3,-45,19,26,primary [kWh/m2],0.0137482,xgb50
3,3,-45,21,24,heat_load [kWh/m2],0.0247992,xgb50
3,3,-45,21,24,cool_load [kWh/m2],0.0189427,xgb50
3,3,-45,21,24,light_load [kWh/m2],0.00594389,xgb50
3,3,-45,21,24,primary [kWh/m2],0.010685,xgb50
3,3,-45,21,26,heat_load [kWh/m2],0.0337746,xgb50
3,3,-45,21,26,cool_load [kWh/m2],0.0247914,xgb50
3,3,-45,21,26,light_load [kWh/m2],0.00579981,xgb50
3,3,-45,21,26,primary [kWh/m2],0.0110582,xgb50
3,4,0,19,24,heat_load [kWh/m2],0.0605442,xgb50
3,4,0,19,24,cool_load [kWh/m2],0.0218855,xgb50
3,4,0,19,24,light_load [kWh/m2],0.00608888,xgb50
3,4,0,19,24,primary [kWh/m2],0.0126868,xgb50
3,4,0,19,26,heat_load [kWh/m2],0.0618179,xgb50
3,4,0,19,26,cool_load [kWh/m2],0.0299537,xgb50
3,4,0,19,26,light_load [kWh/m2],0.00595488,xgb50
3,4,0,19,26,primary [kWh/m2],0.0133339,xgb50
3,4,0,21,24,heat_load [kWh/m2],0.0348539,xgb50
3,4,0,21,24,cool_load [kWh/m2],0.0222069,xgb50
3,4,0,21,24,light_load [kWh/m2],0.00644211,xgb50
3,4,0,21,24,primary [kWh/m2],0.00932572,xgb50
3,4,0,21,26,heat_load [kWh/m2],0.0505828,xgb50
3,4,0,21,26,cool_load [kWh/m2],0.0326374,xgb50
3,4,0,21,26,light_load [kWh/m2],0.00608293,xgb50
3,4,0,21,26,primary [kWh/m2],0.0103753,xgb50
3,4,45,19,24,heat_load [kWh/m2],0.0498455,xgb50
3,4,45,19,24,cool_load [kWh/m2],0.0206734,xgb50
3,4,45,19,24,light_load [kWh/m2],0.00615227,xgb50
3,4,45,19,24,primary [kWh/m2],0.0105917,xgb50
3,4,45,19,26,heat_load [kWh/m2],0.0447862,xgb50
3,4,45,19,26,cool_load [kWh/m2],0.0281889,xgb50
3,4,45,19,26,light_load [kWh/m2],0.0064348,xgb50
3,4,45,19,26,primary [kWh/m2],0.0107332,xgb50
3,4,45,21,24,heat_load [kWh/m2],0.0268026,xgb50
3,4,45,21,24,cool_load [kWh/m2],0.0214664,xgb50
3,4,45,21,24,light_load [kWh/m2],0.0055469,xgb50
3,4,45,21,24,primary [kWh/m2],0.00737717,xgb50
3,4,45,21,26,heat_load [kWh/m2],0.0335346,xgb50
3,4,45,21,26,cool_load [kWh/m2],0.0285967,xgb50
3,4,45,21,26,light_load [kWh/m2],0.00593183,xgb50
3,4,45,21,26,primary [kWh/m2],0.00766751,xgb50
3,4,-45,19,24,heat_load [kWh/m2],0.0384906,xgb50
3,4,-45,19,24,cool_load [kWh/m2],0.0197805,xgb50
3,4,-45,19,24,light_load [kWh/m2],0.00566475,xgb50
3,4,-45,19,24,primary [kWh/m2],0.0120433,xgb50
3,4,-45,19,26,heat_load [kWh/m2],0.0401147,xgb50
3,4,-45,19,26,cool_load [kWh/m2],0.0249593,xgb50
3,4,-45,19,26,light_load [kWh/m2],0.00581267,xgb50
3,4,-45,19,26,primary [kWh/m2],0.01297,xgb50
3,4,-45,21,24,heat_load [kWh/m2],0.0261828,xgb50
3,4,-45,21,24,cool_load [kWh/m2],0.0202788,xgb50
3,4,-45,21,24,light_load [kWh/m2],0.0062029,xgb50
3,4,-45,21,24,primary [kWh/m2],0.0105739,xgb50
3,4,-45,21,26,heat_load [kWh/m2],0.0400833,xgb50
3,4,-45,21,26,cool_load [kWh/m2],0.0240196,xgb50
3,4,-45,21,26,light_load [kWh/m2],0.00588175,xgb50
3,4,-45,21,26,primary [kWh/m2],0.0114927,xgb50
4,0,0,19,24,heat_load [kWh/m2],0.0155447,xgb50
4,0,0,19,24,cool_load [kWh/m2],0.0195291,xgb50
4,0,0,19,24,light_load [kWh/m2],0.00508552,xgb50
4,0,0,19,24,primary [kWh/m2],0.00614564,xgb50
4,0,0,19,26,heat_load [kWh/m2],0.0146168,xgb50
4,0,0,19,26,cool_load [kWh/m2],0.0214165,xgb50
4,0,0,19,26,light_load [kWh/m2],0.00474734,xgb50
4,0,0,19,26,primary [kWh/m2],0.00755529,xgb50
4,0,0,21,24,heat_load [kWh/m2],0.0120204,xgb50
4,0,0,21,24,cool_load [kWh/m2],0.0218209,xgb50
4,0,0,21,24,light_load [kWh/m2],0.00459524,xgb50
4,0,0,21,24,primary [kWh/m2],0.00615996,xgb50
4,0,0,21,26,heat_load [kWh/m2],0.0124181,xgb50
4,0,0,21,26,cool_load [kWh/m2],0.0233361,xgb50
4,0,0,21,26,light_load [kWh/m2],0.00501317,xgb50
4,0,0,21,26,primary [kWh/m2],0.00739768,xgb50
4,0,45,19,24,heat_load [kWh/m2],0.00961063,xgb50
4,0,45,19,24,cool_load [kWh/m2],0.017687,xgb50
4,0,45,19,24,light_load [kWh/m2],0.00463896,xgb50
4,0,45,19,24,primary [kWh/m2],0.00391164,xgb50
4,0,45,19,26,heat_load [kWh/m2],0.0097439,xgb50
4,0,45,19,26,cool_load [kWh/m2],0.0196037,xgb50
4,0,45,19,26,light_load [kWh/m2],0.00550264,xgb50
4,0,45,19,26,primary [kWh/m2],0.00457302,xgb50
4,0,45,21,24,heat_load [kWh/m2],0.00780797,xgb50
4,0,45,21,24,cool_load [kWh/m2],0.0171143,xgb50
4,0,45,21,24,light_load [kWh/m2],0.00500728,xgb50
4,0,45,21,24,primary [kWh/m2],0.00360797,xgb50
4,0,45,21,26,heat_load [kWh/m2],0.00932261,xgb50
4,0,45,21,26,cool_load [kWh/m2],0.0200966,xgb50
4,0,45,21,26,light_load [kWh/m2],0.00450043,xgb50
4,0,45,21,26,primary [kWh/m2],0.0045922,xgb50
4,0,-45,19,24,heat_load [kWh/m2],0.0105155,xgb50
4,0,-45,19,24,cool_load [kWh/m2],0.0175393,xgb50
4,0,-45,19,24,light_load [kWh/m2],0.00523093,xgb50
4,0,-45,19,24,primary [kWh/m2],0.0033887,xgb50
4,0,-45,19,26,heat_load [kWh/m2],0.0119239,xgb50
4,0,-45,19,26,cool_load [kWh/m2],0.0197543,xgb50
4,0,-45,19,26,light_load [kWh/m2],0.00451429,xgb50
4,0,-45,19,26,primary [kWh/m2],0.00393543,xgb50
4,0,-45,21,24,heat_load [kWh/m2],0.0096447,xgb50
4,0,-45,21,24,cool_load [kWh/m2],0.0186429,xgb50
4,0,-45,21,24,light_load [kWh/m2],0.00471565,xgb50
4,0,-45,21,24,primary [kWh/m2],0.00312895,xgb50
4,0,-45,21,26,heat_load [kWh/m2],0.00988641,xgb50
4,0,-45,21,26,cool_load [kWh/m2],0.0220871,xgb50
4,0,-45,21,26,light_load [kWh/m2],0.00439977,xgb50
4,0,-45,21,26,primary [kWh/m2],0.00406812,xgb50
4,1,0,19,24,heat_load [kWh/m2],0.0145039,xgb50
4,1,0,19,24,cool_load [kWh/m2],0.0217139,xgb50
4,1,0,19,24,light_load [kWh/m2],0.0048952,xgb50
4,1,0,19,24,primary [kWh/m2],0.00737013,xgb50
4,1,0,19,26,heat_load [kWh/m2],0.0161895,xgb50
4,1,0,19,26,cool_load [kWh/m2],0.0248981,xgb50
4,1,0,19,26,light_load [kWh/m2],0.00445575,xgb50
4,1,0,19,26,primary [kWh/m2],0.00844606,xgb50
4,1,0,21,24,heat_load [kWh/m2],0.0123174,xgb50
4,1,0,21,24,cool_load [kWh/m2],0.0201247,xgb50
4,1,0,21,24,light_load [kWh/m2],0.00528569,xgb50
4,1,0,21,24,primary [kWh/m2],0.0065062,xgb50
4,1,0,21,26,heat_load [kWh/m2],0.0132072,xgb50
4,1,0,21,26,cool_load [kWh/m2],0.0254466,xgb50
4,1,0,21,26,light_load [kWh/m2],0.00524016,xgb50
4,1,0,21,26,primary [kWh/m2],0.00809798,xgb50
4,1,45,19,24,heat_load [kWh/m2],0.0100442,xgb50
4,1,45,19,24,cool_load [kWh/m2],0.0174721,xgb50
4,1,45,19,24,light_load [kWh/m2],0.00493523,xgb50
4,1,45,19,24,primary [kWh/m2],0.00387437,xgb50
4,1,45,19,26,heat_load [kWh/m2],0.00987004,xgb50
4,1,45,19,26,cool_load [kWh/m2],0.0202618,xgb50
4,1,45,19,26,light_load [kWh/m2],0.0053924,xgb50
4,1,45,19,26,primary [kWh/m2],0.00439914,xgb50
4,1,45,21,24,heat_load [kWh/m2],0.00794605,xgb50
4,1,45,21,24,cool_load [kWh/m2],0.0174387,xgb50
4,1,45,21,24,light_load [kWh/m2],0.00536282,xgb50
4,1,45,21,24,primary [kWh/m2],0.00398948,xgb50
4,1,45,21,26,heat_load [kWh/m2],0.00840758,xgb50
4,1,45,21,26,cool_load [kWh/m2],0.0214338,xgb50
4,1,45,21,26,light_load [kWh/m2],0.0051225,xgb50
4,1,45,21,26,primary [kWh/m2],0.00476576,xgb50
4,1,-45,19,24,heat_load [kWh/m2],0.0112569,xgb50
4,1,-45,19,24,cool_load [kWh/m2],0.0177752,xgb50
4,1,-45,19,24,light_load [kWh/m2],0.00495813,xgb50
4,1,-45,19,24,primary [kWh/m2],0.0033399,xgb50
4,1,-45,19,26,heat_load [kWh/m2],0.0117961,xgb50
4,1,-45,19,26,cool_load [kWh/m2],0.0219974,xgb50
4,1,-45,19,26,light_load [kWh/m2],0.00510224,xgb50
4,1,-45,19,26,primary [kWh/m2],0.00392215,xgb50
4,1,-45,21,24,heat_load [kWh/m2],0.00936131,xgb50
4,1,-45,21,24,cool_load [kWh/m2],0.0188714,xgb50
4,1,-45,21,24,light_load [kWh/m2],0.00521561,xgb50
4,1,-45,21,24,primary [kWh/m2],0.00333354,xgb50
4,1,-45,21,26,heat_load [kWh/m2],0.0103392,xgb50
4,1,-45,21,26,cool_load [kWh/m2],0.0218478,xgb50
4,1,-45,21,26,light_load [kWh/m2],0.00480468,xgb50
4,1,-45,21,26,primary [kWh/m2],0.00409045,xgb50
4,2,0,19,24,heat_load [kWh/m2],0.00908481,xgb50
4,2,0,19,24,cool_load [kWh/m2],0.0180825,xgb50
4,2,0,19,24,light_load [kWh/m2],0.00731058,xgb50
4,2,0,19,24,primary [kWh/m2],0.00553658,xgb50
4,2,0,19,26,heat_load [kWh/m2],0.00906911,xgb50
4,2,0,19,26,cool_load [kWh/m2],0.022243,xgb50
4,2,0,19,26,light_load [kWh/m2],0.00765222,xgb50
4,2,0,19,26,primary [kWh/m2],0.00540097,xgb50
4,2,0,21,24,heat_load [kWh/m2],0.00824278,xgb50
4,2,0,21,24,cool_load [kWh/m2],0.019338,xgb50
4,2,0,21,24,light_load [kWh/m2],0.00714366,xgb50
4,2,0,21,24,primary [kWh/m2],0.00471816,xgb50
4,2,0,21,26,heat_load [kWh/m2],0.00852931,xgb50
4,2,0,21,26,cool_load [kWh/m2],0.0219915,xgb50
4,2,0,21,26,light_load [kWh/m2],0.0073251,xgb50
4,2,0,21,26,primary [kWh/m2],0.00487285,xgb50
4,2,45,19,24,heat_load [kWh/m2],0.00449097,xgb50
4,2,45,19,24,cool_load [kWh/m2],0.0171147,xgb50
4,2,45,19,24,light_load [kWh/m2],0.00745675,xgb50
4,2,45,19,24,primary [kWh/m2],0.0016095,xgb50
4,2,45,19,26,heat_load [kWh/m2],0.00463288,xgb50
4,2,45,19,26,cool_load [kWh/m2],0.0207612,xgb50
4,2,45,19,26,light_load [kWh/m2],0.00728,xgb50
4,2,45,19,26,primary [kWh/m2],0.00214116,xgb50
4,2,45,21,24,heat_load [kWh/m2],0.00410231,xgb50
4,2,45,21,24,cool_load [kWh/m2],0.0162383,xgb50
4,2,45,21,24,light_load [kWh/m2],0.00709576,xgb50
4,2,45,21,24,primary [kWh/m2],0.0018264,xgb50
4,2,45,21,26,heat_load [kWh/m2],0.0040515,xgb50
4,2,45,21,26,cool_load [kWh/m2],0.0206324,xgb50
4,2,45,21,26,light_load [kWh/m2],0.00687167,xgb50
4,2,45,21,26,primary [kWh/m2],0.0021247,xgb50
4,2,-45,19,24,heat_load [kWh/m2],0.00704034,xgb50
4,2,-45,19,24,cool_load [kWh/m2],0.0174887,xgb50
4,2,-45,19,24,light_load [kWh/m2],0.00568455,xgb50
4,2,-45,19,24,primary [kWh/m2],0.00268945,xgb50
4,2,-45,19,26,heat_load [kWh/m2],0.00752476,xgb50
